n_graphs, sys_matrix, graph_type, n_nodes, graph_param, density_avg, density_std, input, edge_score, density_range, fractions_of_removals_in_randomly_flipped_edges, quantity_pair_in_quotations, metric_1, corr_coef_avg_1, corr_coef_std_1, metric_2, corr_coef_avg_2, corr_coef_std_2
10, adjacency, connected_ER, 20, 0.5, 0.498, 0.044, identity, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.0235, 0.102, $\tau_K$, 0.0157, 0.0665, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.994, 0.00267, $\tau_K$, 0.944, 0.0109, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.0028, $\tau_K$, 0.944, 0.0104, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000192, $\tau_K$, 0.987, 0.00228, 
10, adjacency, connected_RG, 20, 0.5, 0.498, 0.0392, identity, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0221, 0.109, $\tau_K$, -0.0145, 0.0717, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.919, 0.0427, $\tau_K$, 0.78, 0.0604, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.922, 0.0419, $\tau_K$, 0.792, 0.0603, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000335, $\tau_K$, 0.984, 0.0036, 
10, adjacency, BA, 20, 5, 0.447, 0, identity, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.0014, 0.102, $\tau_K$, -0.000564, 0.0681, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.00191, $\tau_K$, 0.937, 0.00833, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.992, 0.00158, $\tau_K$, 0.938, 0.00693, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000122, $\tau_K$, 0.987, 0.00169, 
10, adjacency, connected_ER, 20, 0.5, 0.498, 0.044, zfs, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.000712, 0.142, $\tau_K$, 0.00144, 0.0949, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.993, 0.00184, $\tau_K$, 0.939, 0.00878, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.00184, $\tau_K$, 0.94, 0.00896, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000172, $\tau_K$, 0.988, 0.00232, 
10, adjacency, connected_RG, 20, 0.5, 0.498, 0.0392, zfs, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.00938, 0.103, $\tau_K$, 0.00627, 0.0713, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.915, 0.0374, $\tau_K$, 0.776, 0.053, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.919, 0.0357, $\tau_K$, 0.788, 0.051, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000371, $\tau_K$, 0.985, 0.00319, 
10, adjacency, BA, 20, 5, 0.447, 0, zfs, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.000828, 0.132, $\tau_K$, -0.00152, 0.0896, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.991, 0.00282, $\tau_K$, 0.933, 0.0091, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.991, 0.00274, $\tau_K$, 0.933, 0.00813, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000272, $\tau_K$, 0.986, 0.00265, 
10, adjacency, connected_ER, 20, 0.5, 0.498, 0.044, zfs_transf, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.00417, 0.128, $\tau_K$, 0.0024, 0.0853, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.994, 0.00215, $\tau_K$, 0.944, 0.0106, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.00235, $\tau_K$, 0.944, 0.0103, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000313, $\tau_K$, 0.988, 0.00345, 
10, adjacency, connected_RG, 20, 0.5, 0.498, 0.0392, zfs_transf, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0212, 0.0945, $\tau_K$, -0.0137, 0.0634, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.905, 0.0231, $\tau_K$, 0.758, 0.0332, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.909, 0.0229, $\tau_K$, 0.77, 0.0343, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000287, $\tau_K$, 0.985, 0.00269, 
10, adjacency, BA, 20, 5, 0.447, 0, zfs_transf, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.0128, 0.0802, $\tau_K$, 0.0105, 0.0538, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.991, 0.00152, $\tau_K$, 0.934, 0.00621, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.991, 0.00202, $\tau_K$, 0.934, 0.00778, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000142, $\tau_K$, 0.986, 0.00131, 
10, adjacency, connected_ER, 20, 0.5, 0.498, 0.044, zfs_new, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0202, 0.056, $\tau_K$, -0.0144, 0.0379, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.994, 0.00156, $\tau_K$, 0.943, 0.00911, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.994, 0.00145, $\tau_K$, 0.945, 0.00825, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000169, $\tau_K$, 0.989, 0.00245, 
